run,score,time,step
10,2099,96221.2,13239
10,2106,96934.7,13329
10,2121,97983.3,13432
10,2111,98559.7,13514
10,2113,99072.6,13600
10,2103,99588.1,13679
10,2121,100805,13778
10,2121,101723,13877
10,2104,102100,13949
10,2116,102949,14046
10,2115,103610,14139
10,2117,104124,14222
10,2117,104580,14306
10,2093,105122,14390
10,2118,105957,14477
10,2102,106396,14552
10,2110,106839,14633
10,2110,107290,14715
10,2120,107691,14796
10,2112,108220,14884
10,2103,108935,14972
10,2121,109339,15057
10,2102,109981,15142
10,2120,110653,15239
10,2114,111686,15334
10,2124,112533,15429
10,2105,112965,15504
10,2108,113749,15596
10,2110,114278,15688
10,2110,115044,15776
10,2117,115817,15861
10,2105,116784,15957
10,2113,117499,16049
10,2102,118077,16126
10,2114,118791,16218
10,2111,119202,16304
10,2117,119592,16385
10,2099,120078,16458
10,2120,120660,16545
10,2108,121170,16630
10,2101,121678,16711
10,2107,122061,16793
10,2112,122760,16882
10,2112,123358,16977
10,2104,123799,17054
10,2128,124594,17153
10,2105,125155,17227
10,2108,125614,17313
10,2111,126228,17399
10,2102,126872,17477
10,2125,127593,17571
10,2098,128102,17647
10,2106,128692,17735
10,2120,129726,17837
10,2108,130496,17921
10,2111,131480,18019
10,2107,132247,18107
10,2121,133110,18203
10,2114,133830,18295
10,2110,134280,18379
10,2134,135239,18494
10,2111,136186,18578
10,2109,136819,18669
10,2140,137737,18768
10,2108,138407,18858
10,2096,138970,18936
10,2109,139803,19024
10,2098,140377,19106
10,2109,141158,19199
10,2121,141664,19278
10,2106,142305,19362
10,2112,143079,19453
10,2111,143350,19537
10,2121,144277,19641
10,2119,144621,19716
10,2103,145232,19801
10,2124,146339,19902
10,2124,147379,20004
10,2119,147962,20091
10,2113,149044,20183
10,2119,149802,20269
